machine_id,cycle,temperature,pressure,vibration,rpm,voltage,current,oil_quality,RUL,failure_imminent,failure_type
1,64,70.35138051099905,109.58789793966773,0.5013722395100262,1469.6956852053577,220.85388227251659,14.972979413508975,76.97394183373353,184,0,0
1,65,69.60140896390462,100.00134198286612,0.6248834523910336,1536.7020283051017,221.79503335383828,14.977936658730316,76.6084488469674,183,0,0
1,66,71.53053482737478,97.48669614817793,0.5779787135258365,1408.7911846238098,222.7636379607959,14.671697695863422,76.24295586020128,182,0,0
1,67,70.78251860129238,98.50743610430764,0.5028857851959059,1446.951108572226,219.84529629620428,16.014043890594994,75.87746287343514,181,0,0
1,68,71.80426389878497,94.36669365619396,0.5872291104064957,1441.7196586810812,216.91779593301982,15.058579213038636,75.51196988666901,180,0,0
1,69,70.07065385449467,103.34498077913075,0.5881664573393607,1502.2434354547229,221.0181480066627,14.468679711377636,75.14647689990286,179,0,0
1,70,70.89722018754765,100.39889821999223,0.493053269948634,1528.1247751825174,218.51021838796035,14.98208338931356,74.78098391313674,178,0,0
1,71,74.55718121092275,105.0357086683272,0.514646577207273,1444.9854096929123,220.84671642531518,14.983516981484783,74.41549092637061,177,0,0
1,72,70.27770167494829,103.06218069535298,0.5592829903154269,1477.9621418100182,219.22697110535927,16.287113906113806,74.04999793960447,176,0,0
1,73,66.7171055701728,101.9054900723915,0.4634730606243588,1536.3702833859331,221.24990214879236,15.63943548746258,73.68450495283832,175,0,0
1,74,70.88925255115237,98.00788880417389,0.5396264059231494,1552.9497667660355,219.61095266078536,15.062985100437617,73.3190119660722,174,0,0
1,75,68.26785804880379,90.0912898668532,0.5725583840018555,1550.4551836622866,219.94057775330575,14.914332255401442,72.95351897930607,173,0,0
1,76,71.83823313808755,95.68497541204445,0.6052268442008117,1436.9052674984332,222.39023818732525,15.361991263952914,72.58802599253993,172,0,0
1,77,69.45796059838011,107.31394470756877,0.5253977690089298,1505.3884531742221,219.19551714130606,15.178610421759213,72.2225330057738,171,0,0
1,78,69.45851588023417,100.37354504685355,0.5308198739607862,1531.9029592331594,220.2692129298182,15.842420500273468,71.85704001900766,170,0,0
1,79,71.76121471858727,100.2654225240067,0.5870365198870211,1500.1765253959572,217.8394479167093,15.358694625734651,71.49154703224153,169,0,0
1,80,69.84757474054777,108.43717565054284,0.4984394069312091,1484.7739068743567,219.0274199025363,15.243066229539433,71.1260540454754,168,0,0
1,81,70.2861140031305,107.1636961957225,0.6178736868143814,1531.333890830273,221.02596708647985,14.066004664026648,70.76056105870926,167,0,0
1,82,70.53541516197032,93.30358711412339,0.5515818650511711,1571.6745416912554,220.58868861647602,15.495690169576736,70.39506807194311,166,0,0
1,83,72.48564865419468,98.45177628299605,0.596490979729727,1535.4840940282884,219.8922396785354,15.038007981492463,70.02957508517699,165,0,0
1,84,69.15550459433487,88.84698587703116,0.4856009879467724,1489.003336179812,221.03843488450622,15.490867242345027,69.66408209841086,164,0,0
1,85,69.02605509909839,95.52412257405301,0.5690366817501806,1490.5787458024224,218.40293517232152,15.068919299776462,69.29858911164472,163,0,0
1,86,75.03176893764207,94.76674976590303,0.6428068333883519,1512.0650275309667,220.59652931586191,16.386411570897767,68.93309612487859,162,0,0
1,87,72.73875752116047,93.17604623849711,0.59599056874943,1510.7760546858758,219.42045411788266,15.484753727703968,68.56760313811245,161,0,0
1,88,73.88985144436157,97.24290410278847,0.5430074467678403,1458.729691978262,217.80819378536623,15.279530244960437,68.20211015134632,160,0,0
1,89,70.2776135871104,90.19969743792728,0.5611809944378463,1515.6365939872542,218.663050612651,15.02566490057247,67.83661716458019,159,0,0
1,90,68.37662658320185,98.29945773017265,0.5822055706795712,1476.4123137327504,219.25765656660505,15.252424344867718,67.47112417781405,158,0,0
1,91,74.44005462032113,101.1368501263002,0.5517126474142345,1492.8563894483295,220.5122697596426,14.869525351598266,67.1056311910479,157,0,0
1,92,68.78650447326166,95.9650810628743,0.5914686654577462,1509.5565323307612,218.99862453106107,15.879697507544176,66.74013820428178,156,0,0
1,93,70.60235506141191,100.36443550857025,0.6444416233577402,1477.1151706432145,220.1234186913557,15.102274289480548,66.37464521751565,155,0,0
1,94,73.26797420234162,100.09021007938202,0.6542904321177018,1585.1255299907364,218.04680014869285,14.884528145441466,66.00915223074952,154,0,0
1,95,70.52584544367991,101.77340869579486,0.5503374053569509,1472.7767151241965,218.22355453268318,15.829486451407139,65.64365924398338,153,0,0
1,96,75.27213459253878,98.82956311619807,0.6491924603019255,1448.9328877157805,220.9738894529418,15.540919666882845,65.27816625721724,152,0,0
1,97,67.32921574272983,98.7138756710285,0.6174559071927033,1519.6452230247473,219.6340972159459,15.045145064674914,64.91267327045111,151,0,0
1,98,74.28993333917526,105.08928791629725,0.6121480522569048,1501.4637374306096,216.1602320552676,15.679390734065205,64.54718028368498,150,0,0
1,99,71.7283624145123,103.0976763528483,0.6218242998643837,1568.250955831093,218.2457231769522,14.956907249782287,64.18168729691884,149,0,0
1,100,71.42852988701122,99.57748341927895,0.5352984483825776,1463.6680401685487,218.2299708941478,14.527470492204854,63.8161943101527,148,0,0
1,101,71.63742318446738,109.44407821043534,0.6212263496049211,1446.9381882629261,219.60984859649116,15.651675319792535,63.45070132338657,147,0,0
1,102,71.56885615152771,95.66702002014009,0.6272929022986177,1451.9335683940362,218.8890416971401,14.581587932278367,63.08520833662044,146,0,0
1,103,70.67978624696823,89.86601588586237,0.5889161955847502,1595.6962888054652,224.1548592903804,15.951907967368934,62.719715349854305,145,0,0
1,104,71.76444443285475,91.22749935300519,0.5882355346472729,1547.5599391323894,220.13608440734245,15.64420658339504,62.35422236308817,144,0,0
1,105,70.17128547835945,96.33755405140028,0.5843488094102292,1517.0593164185145,217.27143661145195,15.75960242757072,61.988729376322034,143,0,0
1,106,70.15865359786892,101.66253057733981,0.6366093896583875,1540.6077464049774,219.9305109874812,16.114798035936715,61.6232363895559,142,0,0
1,107,67.92374599498267,102.55984744745801,0.5316121091097924,1562.4347995461796,220.20075402621512,15.468520234916086,61.257743402789764,141,0,0
1,108,71.62314258654213,103.48990028159483,0.5984406978111751,1469.2391228934143,219.53611225585,16.166269545240333,60.89225041602363,140,0,0
1,109,70.78075495791335,103.75767782997869,0.5678716141613644,1473.0659432599216,219.0514842153375,15.62572024646424,60.5267574292575,139,0,0
1,110,73.61150024322946,107.10725797205635,0.6300563475820753,1440.2037506571248,221.4466035367941,15.030864594527138,60.161264442491365,138,0,0
1,111,68.61650240401902,100.31440738487575,0.5909230258795642,1477.2897647802126,221.3469967361975,15.861418967751003,59.79577145572523,137,0,0
1,112,75.8197046999346,100.01517729598721,0.6345016344289219,1549.465812645761,221.39738190539822,15.502728634150488,59.430278468959095,136,0,0
1,113,69.48096992296976,99.96209591672016,0.6465806743248123,1408.705977973221,219.2236350535808,15.327309690914174,59.06478548219296,135,0,0
1,114,74.10351257076178,93.65851291513279,0.6507383755452207,1439.7915944625454,220.18305933147644,15.083603108524404,58.699292495426825,134,0,0
1,115,74.302327771765,95.14849657871444,0.6421701442836897,1503.540825889316,214.6571723378525,15.28580457915909,58.33379950866069,133,0,0
1,116,72.91330046546877,99.2879759835464,0.6352066755551571,1488.8716569908938,221.873321648612,15.015576623312679,57.968306521894554,132,0,0
1,117,71.00704051345791,102.9124651933919,0.6338342048789507,1431.6444868474991,216.9165631090021,15.752659503224342,57.60281353512842,131,0,0
1,118,70.48444546237381,102.13664607740992,0.6445849590884097,1403.7874958480927,218.32288306212303,14.300078816819669,57.23732054836229,130,0,0
1,119,71.44966801838302,102.4556760884081,0.7065767930387706,1540.0922154173888,216.44840855269166,15.118379466425935,56.871827561596156,129,0,0
1,120,71.37669304170727,100.11394619400795,0.6667849937885256,1564.3404626752751,219.5927986499287,15.650085666276912,56.50633457483002,128,0,0
1,121,73.35762854362335,99.73894516030767,0.692159569745372,1489.394777667184,219.10933509678668,15.841996147645256,56.140841588063886,127,0,0
1,122,73.30605501115981,87.66103143158168,0.7365843448094399,1436.6458332334319,219.21119143088202,15.19059450269086,55.77534860129775,126,0,0
1,123,68.09001846323251,98.04703873013625,0.622251386781598,1524.90750204237,217.2960610124755,15.646393539143872,55.409855614531615,125,0,0
1,124,72.08729869527062,93.89465498583289,0.6865405656656947,1416.4487497574605,218.04938220841777,14.976839773793543,55.04436262776548,124,0,0
1,125,70.1770962815105,102.02554744368189,0.7072562929974425,1539.9371210658876,220.81882127477488,15.247720873285058,54.67886964099935,123,0,0
1,126,74.43661851773663,108.40856156150898,0.6070504364073294,1422.100037014065,217.66783214710398,15.770453611150403,54.31337665423322,122,0,0
1,127,72.66764439282106,95.15100649574423,0.7087931817502191,1571.7322441057995,218.2003886198026,15.522240407836067,53.94788366746708,121,0,0
1,128,73.1281328817232,105.27138795567075,0.7537669908770723,1507.4513070507692,217.9620156645127,15.840436161150887,53.58239068070095,120,0,0
1,129,72.72884300020172,96.15122356006407,0.6532287354565358,1466.412265742011,217.8378345936029,15.671720647300637,53.21689769393481,119,0,0
1,130,73.92337396781073,92.22925821466232,0.6686392564957054,1403.328695010586,219.6131563507709,15.678547085922693,52.851404707168676,118,0,0
1,131,72.37780181374737,99.83257903844522,0.6541463841156782,1418.8850386807758,220.39091964106967,16.77758434060178,52.48591172040254,117,0,0
1,132,68.1194779765565,98.51119099779143,0.7861340464786979,1456.802643257273,222.5894217965449,15.888582940864755,52.120418733636406,116,0,0
1,133,70.60781183459828,104.91490800724996,0.7394176524537999,1457.6409154369944,217.26203626751968,15.432531303081399,51.75492574687027,115,0,0
1,134,69.92054858094333,97.258269496085,0.7526457847641397,1535.880820178625,222.65595203419963,16.599736509020495,51.38943276010414,114,0,0
1,135,71.94432778530442,93.01236642462763,0.869933062318152,1453.7672682963807,217.4003235703304,16.205563421428298,51.02393977333801,113,0,0
1,136,72.40782409380179,88.12018584965176,0.7212432612027992,1512.827263912639,220.18750686068765,15.486571033212755,50.65844678657187,112,0,0
1,137,74.3638407980422,95.58072018002439,0.7989310431139215,1547.222872806426,219.28307286799355,15.789891868597719,50.29295379980574,111,0,0
1,138,73.47199099509407,101.80583369236078,0.7432171443265239,1519.1317867807245,220.17487947757013,15.27435664324539,49.9274608130396,110,0,0
1,139,73.48855292608192,90.06077047209456,0.740142052500108,1453.2136198328758,220.0043286852199,17.07114676732751,49.56196782627347,109,0,0
1,140,76.37266517495031,93.7977580596355,0.7962054238685915,1530.6886529070584,215.85022895157977,16.62267023928699,49.19647483950733,108,0,0
1,141,70.61953918695326,97.8344134931474,0.7541504551922595,1454.6458398057853,220.4590728072547,16.595290052209805,48.8309818527412,107,0,0
1,142,72.27417273594892,84.99072024474603,0.7495936918780648,1445.6368705719547,215.16224589437667,15.777270399636098,48.46548886597507,106,0,0
1,143,72.01806772507557,95.5806061847122,0.6685897584756555,1434.1430427647742,216.6773389457892,16.25719344962875,48.09999587920893,105,0,0
1,144,70.69120367363077,95.85133409793774,0.864366368005316,1405.4877852141426,219.66056714247554,14.96507454404803,47.7345028924428,104,0,0
1,145,70.71553584744441,95.20068131712185,0.9820042375173654,1440.9212142393696,217.7844818587529,16.19442990464802,47.36900990567666,103,0,0
1,146,71.51456098414155,91.72311315770175,0.8946322198064576,1527.798667641097,216.38754843597974,16.599132340403372,47.00351691891053,102,0,0
1,147,73.4525981916937,98.25206323637025,0.7659083872877301,1483.2490068999016,217.93251159694822,15.183194314435733,46.63802393214439,101,0,0
1,148,72.38272881476009,96.97085028789553,0.8960549753128801,1417.1213036439021,220.69126725140174,16.1722897436148,46.27253094537826,100,0,0
1,149,74.74276498170796,93.19754057963515,0.8402084177900748,1515.0714845571954,220.35707012327902,15.800112944944281,45.90703795861212,99,0,0
1,150,76.37436677441175,99.79256421680475,0.8874009688862148,1456.2486074506949,217.81368801297018,16.714691109654236,45.541544971845994,98,0,0
1,151,75.48897301346307,97.42255430451426,0.7792941018452832,1491.5614679757978,220.60018701475494,16.94153049615833,45.17605198507986,97,0,0
1,152,73.69131967881256,89.08222864084512,0.8794148526215568,1386.0625034336285,219.4371113113962,17.01490809371466,44.810558998313724,96,0,0
1,153,73.75950572832154,97.7636438863243,0.8784115541598856,1524.5491968472536,216.77404770551115,16.75824232079936,44.44506601154759,95,0,0
1,154,73.63140968590584,95.82682433913351,0.8675311945038227,1445.3919811890032,218.31666328141966,16.57730272622436,44.07957302478145,94,0,0
1,155,74.8218751994983,89.93974039249372,0.7932539669345249,1504.4585263938131,215.80520310130987,17.3145432752849,43.71408003801532,93,0,0
1,156,70.36607552420199,93.76378937113938,0.8642511602273368,1522.718915253748,217.52128758594588,16.26819441500055,43.34858705124918,92,0,0
1,157,71.8327861392298,93.36856171207023,0.754038480965519,1398.1749005744587,218.21247496618662,16.391742983038096,42.983094064483055,91,0,0
1,158,72.63566290194086,95.47384843245803,0.9346821507399323,1560.284515212636,219.57724729348215,16.146627289441618,42.61760107771692,90,0,0
1,159,68.51988735837963,99.66623195713495,0.7782625385890238,1370.404595405972,217.3426429464666,16.105628150364534,42.252108090950784,89,0,0
1,160,78.95624362780868,96.5693625059101,0.8985613572045617,1382.8152299023452,218.57763656582046,16.71062554394815,41.88661510418465,88,0,0
1,161,75.96625099619843,78.89608821613973,0.8990090717619796,1417.3701524374444,212.1680666159801,16.36624046121254,41.521122117418514,87,0,0
1,162,76.61686073571592,98.43180200509096,0.7433777531333292,1427.7093989318023,219.67502762968894,15.624927595146708,41.15562913065238,86,0,0
1,163,72.76311494064724,89.42132215985606,0.9792518055537933,1534.8190963012723,218.49859874415702,16.72305721371752,40.790136143886244,85,0,0
1,164,72.6097218127718,100.7886339337215,0.9960799231438342,1509.539627312801,217.93504137834617,16.974867523075098,40.42464315712011,84,0,0
1,165,71.49950435298548,95.11510362994719,0.9455364675618033,1397.421516278722,216.12334927681397,16.562989389676762,40.05915017035397,83,0,0
1,166,75.66541319104373,97.11171807520063,0.9174638604808492,1450.6622254485665,216.89319368050448,16.617428192050824,39.693657183587845,82,0,0
1,167,76.19011100985301,91.11773024526522,1.077609769118578,1480.6216067780076,215.3311968814149,16.679980832237803,39.32816419682171,81,0,0
1,168,75.19146291048817,98.56960500271691,0.9605849655078007,1460.6516005441283,215.57949602028677,14.943538700839671,38.962671210055575,80,0,0
1,169,75.6438486788506,86.87883466922231,1.0141601437749719,1408.1857623769008,217.28526984809506,16.257008053395605,38.59717822328944,79,0,0
1,170,77.3389140803706,90.65756227100026,0.9604473761027806,1485.472801652096,216.25250276775625,16.969904678149955,38.231685236523305,78,0,0
1,171,76.30321502924481,88.49807269808858,0.9490485423779029,1429.1972683794243,218.31385613835022,15.96168110584659,37.86619224975717,77,0,0
1,172,73.6420575205583,91.98801351364395,1.0153003269519265,1420.1856969349656,215.63706818057233,17.35446581192577,37.500699262991034,76,0,0
1,173,75.80900142359376,91.33574916247201,0.9037075905952707,1434.5697504192085,216.56742442866323,17.348926982694618,37.135206276224906,75,0,0
1,174,69.45940435978272,100.79308946348085,1.16155188443186,1449.1062543402234,218.04037175626786,16.739045751780388,36.76971328945877,74,0,0
1,175,75.27874383520007,90.9947465891489,1.0560000295827865,1434.298594322343,215.18046490234994,15.38436854389011,36.404220302692636,73,0,0
1,176,73.84035917877632,90.26900314074345,1.0472013993408222,1482.0950214026925,218.35235348036605,17.407244793998785,36.0387273159265,72,0,0
1,177,79.25834788406472,93.20527251449025,1.0462207541112694,1419.6224102963652,217.05012484695908,17.07627514595264,35.673234329160366,71,0,0
1,178,75.07422845335327,85.30067508706955,1.170559054769586,1396.7234524699502,214.2956840107412,17.396766515866588,35.30774134239424,70,0,0
1,179,75.58297973284395,86.83146418418652,0.9489494804470211,1352.1959557730809,215.67805957827588,16.411241354259083,34.942248355628095,69,0,0
1,180,72.34177747103229,88.87546068195904,1.13554295325629,1330.234587110255,215.3476158394974,16.57218795133253,34.57675536886197,68,0,0
1,181,71.86463846881894,91.92474037345636,1.0566944766881663,1382.0093672914418,212.64715420350407,17.363537162250992,34.211262382095825,67,0,0
1,182,75.83564053798096,87.43739366272058,1.1660557915684637,1414.5771162593433,218.676417118628,16.652600786574162,33.8457693953297,66,0,0
1,183,80.65300783937002,92.67687848543667,1.1652104040165998,1442.1227211992355,216.5435579120327,15.854833077958158,33.480276408563554,65,0,0
1,184,77.60922362353159,93.24214821264277,0.8357624394233962,1433.5174050864005,213.12970053857723,17.771757434062053,33.114783421797426,64,0,0
1,185,77.34041571791114,94.6105894715997,1.0447215982863167,1475.177393652733,215.0192318662936,16.676327235103226,32.7492904350313,63,0,0
1,186,76.65127424429912,89.82527265215441,1.150591245181403,1415.4730555623778,220.42568705882047,16.704448727521985,32.383797448265156,62,0,0
1,187,71.77428887126568,91.60532927516695,1.1717179598052105,1442.636195380844,216.74251163163586,16.532546524062045,32.01830446149903,61,0,0
1,188,80.04770283671095,83.49228889802832,0.9642129810028758,1354.9282973537527,212.07009023888907,18.221868716793225,31.652811474732886,60,0,0
1,189,80.00579518059527,85.59689485622638,0.9559290894986712,1436.237071700985,214.2742459006149,16.850131494612,31.287318487966758,59,0,0
1,190,78.19484155963639,93.38509907067036,1.086832530200094,1508.2534841492147,215.76242615536097,17.121301156099427,30.921825501200615,58,0,0
1,191,77.05242152566167,91.75937285969029,1.074379294518561,1488.8073069619277,217.3931071070386,16.35773932934628,30.556332514434487,57,0,0
1,192,75.11117846389772,93.24591544141616,1.2953534701682856,1420.7162295611088,217.18108914460592,16.86297854234728,30.190839527668345,56,0,0
1,193,77.41997937860343,90.91971760172586,1.2463092594610936,1388.1377713828524,215.37562609818647,17.29714387447946,29.825346540902217,55,0,0
1,194,81.53247812840547,91.34653873716796,1.2405476544233522,1321.7509237698014,212.50711783870813,17.204903355542253,29.45985355413609,54,0,0
1,195,80.1949302448244,92.39286299931086,1.333198463495798,1401.0547055167613,216.69552872587772,17.96387407594518,29.094360567369947,53,0,0
1,196,79.13221994365932,100.22380505317695,1.403050111311019,1401.3414613234925,213.675414043268,16.910711338200468,28.72886758060382,52,0,0
1,197,77.61263421244226,90.40758775888295,1.1819023849337307,1347.335394717613,212.79192733501677,16.733306816788616,28.363374593837676,51,0,0
1,198,77.59784416353541,88.09880109211186,1.3991668278494975,1423.4984286453298,216.79428656068058,17.704236341868192,27.997881607071548,50,0,0
1,199,77.60712300460146,88.08464869646019,1.197725154676245,1425.0899158377142,213.3434149701364,18.882025641573637,27.632388620305406,49,0,0
1,200,78.46389204448215,93.45935452996255,1.3508975527222866,1393.4926403621323,212.61320261368138,18.274608155209993,27.266895633539278,48,0,0
1,201,76.33715765390883,91.54757804999147,1.4615989648205634,1383.2435250202789,213.88524740489956,16.686192410065445,26.901402646773136,47,0,0
1,202,79.61801859672251,86.4827665621529,1.331886957795394,1361.1663387970234,212.80046112877946,17.47503037879405,26.535909660007007,46,0,0
1,203,76.7642362833809,90.52807783447793,1.3772541539391017,1436.2934767508777,215.97821283889974,16.454550396689992,26.17041667324088,45,0,0
1,204,77.63202937881101,83.27705484288127,1.37790217864294,1388.956780919224,213.42932047345803,19.159338674382457,25.804923686474737,44,0,0
1,205,79.70326435353675,91.67903765122607,1.1578705663857054,1328.7732972563226,217.67206197808133,17.35474729094148,25.43943069970861,43,0,0
